Date,EUR,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,ILS,INR
2022-03-03,1.1075423634954036,0.7316359379572724,0.5663155510250312,0.19764017629503725,0.7915776141850708,1.0867202782003913,0.15823786315589594,0.04320830290748671,0.14887376993047594,1.3381506757660913,0.12797706650968146,0.14631434173177654,0.3087658628462037,0.013158466091290805
2022-03-02,1.1106175033318526,0.7272198385571959,0.5678591709256104,0.19377967251235345,0.7883326763894364,1.0870746820306554,0.1583105102347745,0.04293669842551127,0.1493005270308604,1.3329778725673154,0.12797215325945074,0.14663401615906857,0.30889939146819884,0.013193708711937799
2022-03-01,1.1161960040183057,0.726480203414457,0.5707111060381235,0.19379093833572344,0.7883948281299274,1.0893246187363834,0.1584108226274019,0.04383273428596476,0.150073536032656,1.3401232913428036,0.1279541412357811,0.14750785479326775,0.30875632950475485,0.013209236955218044
2022-02-28,1.1199462425803561,0.7221259387637203,0.5726065048098946,0.19365958518116852,0.7851142341210646,1.0835410120273052,0.1584685598377282,0.04480146231973012,0.15051627080887445,1.3404825737265416,0.12796887796887796,0.14802753312116054,0.30850866909360153,0.013244787513873915
2022-02-27,1.1215791834903546,0.7217090069284064,0.5734602592040372,0.1954690279325241,0.7829627309740057,1.07863229425089,0.1583556350852745,0.04548266200924208,0.15071590052750566,1.339405304045004,0.12806884981365982,0.14848691830249755,0.30822340032055234,0.01329744795378871
2022-02-26,1.1215791834903546,0.7217090069284064,0.5734602592040372,0.1954690279325241,0.7829627309740057,1.07863229425089,0.1583556350852745,0.04548266200924208,0.15071590052750566,1.339405304045004,0.12806884981365982,0.14848691830249755,0.30822340032055234,0.01329744795378871
2022-02-25,1.1215791834903546,0.7217090069284064,0.5734602592040372,0.1954690279325241,0.7829627309740057,1.07863229425089,0.1583556350852745,0.04548266200924208,0.15071590052750566,1.339405304045004,0.12806884981365982,0.14848691830249755,0.30822340032055234,0.01329744795378871
2022-02-24,1.1163206072784102,0.715922107674685,0.5707762557077626,0.19627470607862765,0.7797270955165693,1.0816657652785289,0.15811276602472882,0.04449190247374978,0.15003075630504253,1.3374348000534972,0.12804917088161855,0.147815290013599,0.30485016614334054,0.013242612608556316
2022-02-23,1.1344299489506524,0.7275372862859221,0.5800127602807262,0.19968848596189945,0.7880841673890772,1.0875475802066341,0.15828294659533382,0.04635316476232415,0.15249714067861228,1.3592496941688188,0.12813941568426448,0.1505275992353198,0.31066513405200535,0.013406838560212792
2022-02-22,1.1341726210729273,0.7206168480219068,0.5799118533982834,0.196645232336342,0.7854225573358466,1.0882576994232234,0.15803031021349895,0.04630144090084083,0.15246226558926665,1.3553808620222283,0.12816569260740285,0.15048456028411486,0.3100294527980158,0.013381632104141214
2022-02-21,1.1337868480725624,0.7198387561186295,0.5797101449275363,0.19533157534915518,0.7844367743959837,1.0915838882218099,0.15784323010386084,0.046572280178837556,0.15239953060944572,1.3610997686130393,0.12819526703074122,0.1504505995456392,0.3111968631356196,0.01338971295133375
2022-02-20,1.1354604292040422,0.7207207207207208,0.5805178218971323,0.1943030350134069,0.7871536523929471,1.0862480990658268,0.15804529578177104,0.046653323816055275,0.15264379045060447,1.360914534567229,0.1281985539203118,0.15067275384592205,0.3129890453834116,0.013412484877423301
2022-02-19,1.1354604292040422,0.7207207207207208,0.5805178218971323,0.1943030350134069,0.7871536523929471,1.0862480990658268,0.15804529578177104,0.046653323816055275,0.15264379045060447,1.360914534567229,0.1281985539203118,0.15067275384592205,0.3129890453834116,0.013412484877423301
2022-02-18,1.1354604292040422,0.7207207207207208,0.5805178218971323,0.1943030350134069,0.7871536523929471,1.0862480990658268,0.15804529578177104,0.046653323816055275,0.15264379045060447,1.360914534567229,0.1281985539203118,0.15067275384592205,0.3129890453834116,0.013412484877423301
2022-02-17,1.137009664582149,0.7202535292422932,0.5813615487471658,0.1943747934767819,0.7874635798094338,1.0863661053775122,0.15778594758350822,0.046630916297505244,0.15282574808203686,1.3618412093149939,0.12819691045445805,0.15093656136325903,0.3138239447669857,0.013330436185202415
2022-02-16,1.137138958380714,0.7170514842965725,0.5814629608093964,0.1935171746492501,0.7888301648655044,1.0814318157240186,0.1577237311125832,0.04667357435567131,0.15282808368865863,1.3548299688389107,0.128190337012396,0.1510323058102128,0.3136566087447462,0.013317955534010063
2022-02-15,1.1345586566825505,0.7140816909454442,0.5800800510470445,0.1923631816870251,0.7860399308284861,1.0822510822510822,0.1576367104371266,0.04645976584278015,0.1524413481912834,1.3544629554381689,0.12815255279885174,0.15068410584051595,0.31001023033760117,0.013277849625697419
2022-02-14,1.1316057485572026,0.7115918309257809,0.5786032517502748,0.1919091118446304,0.7841292244961969,1.080613788631943,0.15730443126582877,0.04613695293108062,0.15207506425171463,1.3517166801838334,0.12817883511074651,0.15029231855959843,0.30721022395625325,0.01323950934378372
2022-02-13,1.1416828405069073,0.7168458781362007,0.5837370848169984,0.19264853201818602,0.7874635798094338,1.0814318157240186,0.15733660593473678,0.0467814371257485,0.15345425528649909,1.3598041881968996,0.12820348457071065,0.15159554309103312,0.30891847641407433,0.01329822601664938
2022-02-12,1.1416828405069073,0.7168458781362007,0.5837370848169984,0.19264853201818602,0.7874635798094338,1.0814318157240186,0.15733660593473678,0.0467814371257485,0.15345425528649909,1.3598041881968996,0.12820348457071065,0.15159554309103312,0.30891847641407433,0.01329822601664938
2022-02-11,1.1416828405069073,0.7168458781362007,0.5837370848169984,0.19264853201818602,0.7874635798094338,1.0814318157240186,0.15733660593473678,0.0467814371257485,0.15345425528649909,1.3598041881968996,0.12820348457071065,0.15159554309103312,0.30891847641407433,0.01329822601664938
2022-02-10,1.1439029970258523,0.7196833393306945,0.5848637267516669,0.1917104405505924,0.7890168849613381,1.0821339681852613,0.15729700821090384,0.046977469605577166,0.15374208228276243,1.357773251866938,0.128323580741197,0.15196182718901013,0.3108776074859328,0.013310864593898833
2022-02-09,1.1435105774728416,0.7176690110521028,0.5846585594013096,0.18995517057974318,0.7878358150161505,1.0834236186348862,0.15716351291884076,0.047080757623551676,0.15361927000122896,1.3572204125950054,0.12833016785585957,0.15189027446572595,0.3105879429760537,0.013362320660953829
2022-02-08,1.1407711613050422,0.7118957784580338,0.5832944470368643,0.18947288642995186,0.7864726700747149,1.081782778018174,0.15705737305837822,0.04702585010980536,0.1532567049808429,1.352265043948614,0.12829065530866732,0.15167141903779652,0.31039513300431454,0.013381112826867133
2022-02-07,1.1446886446886446,0.7111363959607453,0.5852744937375629,0.18907880804719407,0.7869678130164477,1.0828370330265296,0.15722281617508332,0.047258755865993075,0.15376808697122998,1.3517166801838334,0.12832687421399788,0.15222090297439644,0.3132145206251762,0.01338290360829847
2022-02-06,1.14639458901754,0.70916956244238,0.5861664712778429,0.18845878406392524,0.7861017215627703,1.0848340203948796,0.15720798616569723,0.0470608166934129,0.15401912917584365,1.355197181189863,0.12839607621591084,0.15229508696049465,0.31202221598177793,0.013385572761965697
2022-02-05,1.14639458901754,0.70916956244238,0.5861664712778429,0.18845878406392524,0.7861017215627703,1.0848340203948796,0.15720798616569723,0.0470608166934129,0.15401912917584365,1.355197181189863,0.12839607621591084,0.15229508696049465,0.31202221598177793,0.013385572761965697
